"5000000","岐阜県","岐阜市",""
"5008103","岐阜県","岐阜市","藍川町"
"5008083","岐阜県","岐阜市","間之町"
"5008881","岐阜県","岐阜市","青柳町"
"5008282","岐阜県","岐阜市","茜部大川"
"5008261","岐阜県","岐阜市","茜部大野"
"5008263","岐阜県","岐阜市","茜部新所"
"5008265","岐阜県","岐阜市","茜部神清寺"
"5008264","岐阜県","岐阜市","茜部辰新"
"5008267","岐阜県","岐阜市","茜部寺屋敷"
"5008269","岐阜県","岐阜市","茜部中島"
"5008283","岐阜県","岐阜市","茜部野瀬"
"5008268","岐阜県","岐阜市","茜部菱野"
"5008262","岐阜県","岐阜市","茜部本郷"
"5008284","岐阜県","岐阜市","茜町"
"5008176","岐阜県","岐阜市","県町"
"5011182","岐阜県","岐阜市","秋沢"
"5008067","岐阜県","岐阜市","秋津町"
"5013134","岐阜県","岐阜市","芥見"
"5013111","岐阜県","岐阜市","芥見大退"
"5013114","岐阜県","岐阜市","芥見大船"
"5013136","岐阜県","岐阜市","芥見海戸山"
"5013143","岐阜県","岐阜市","芥見影山"
"5013135","岐阜県","岐阜市","芥見清水"
"5013146","岐阜県","岐阜市","芥見嵯峨"
"5013144","岐阜県","岐阜市","芥見大般若"
"5013141","岐阜県","岐阜市","芥見中野畑"
"5013132","岐阜県","岐阜市","芥見長山"
"5013145","岐阜県","岐阜市","芥見野畑"
"5013112","岐阜県","岐阜市","芥見東山"
"5013147","岐阜県","岐阜市","芥見堀田"
"5013116","岐阜県","岐阜市","芥見町屋"
"5013133","岐阜県","岐阜市","芥見南山"
"5008148","岐阜県","岐阜市","曙町"
"5008255","岐阜県","岐阜市","朝霧町"
"5008109","岐阜県","岐阜市","朝日町"
"5011109","岐阜県","岐阜市","安食"
"5011108","岐阜県","岐阜市","安食志良古"
"5008411","岐阜県","岐阜市","安宅町"
"5008883","岐阜県","岐阜市","吾妻町"
"5008221","岐阜県","岐阜市","天池"
"5008337","岐阜県","岐阜市","雨踊町"
"5008132","岐阜県","岐阜市","尼ケ崎町"
"5008449","岐阜県","岐阜市","荒川町"
"5008401","岐阜県","岐阜市","安良田町"
"5020001","岐阜県","岐阜市","粟野"
"5020002","岐阜県","岐阜市","粟野東"
"5020006","岐阜県","岐阜市","粟野西"
"5020007","岐阜県","岐阜市","粟野台"
"5008139","岐阜県","岐阜市","庵町"
"5008405","岐阜県","岐阜市","生田町"
"5008884","岐阜県","岐阜市","池田町"
"5020906","岐阜県","岐阜市","池ノ上町"
"5011106","岐阜県","岐阜市","石谷"
"5008437","岐阜県","岐阜市","石切町"
"5008153","岐阜県","岐阜市","石長町"
"5012535","岐阜県","岐阜市","石原"
"5013104","岐阜県","岐阜市","石原"
"5008073","岐阜県","岐阜市","泉町"
"5008155","岐阜県","岐阜市","市ノ坪町"
"5008381","岐阜県","岐阜市","市橋"
"5008183","岐阜県","岐阜市","一番町"
"5008403","岐阜県","岐阜市","一松道"
"5008043","岐阜県","岐阜市","伊奈波通"
"5008336","岐阜県","岐阜市","稲荷町"
"5008489","岐阜県","岐阜市","稲荷山"
"5008161","岐阜県","岐阜市","茨木町"
"5008077","岐阜県","岐阜市","伊吹町"
"5011114","岐阜県","岐阜市","今川"
"5008814","岐阜県","岐阜市","今川町"
"5008069","岐阜県","岐阜市","今小町"
"5008822","岐阜県","岐阜市","今沢町"
"5008023","岐阜県","岐阜市","今町"
"5008388","岐阜県","岐阜市","今嶺"
"5008234","岐阜県","岐阜市","芋島"
"5008152","岐阜県","岐阜市","入舟町"
"5013101","岐阜県","岐阜市","岩井"
"5013102","岐阜県","岐阜市","岩井万場"
"5008134","岐阜県","岐阜市","岩栄町"
"5020844","岐阜県","岐阜市","岩倉町"
"5020005","岐阜県","岐阜市","岩崎"
"5013154","岐阜県","岐阜市","岩田東"
"5013156","岐阜県","岐阜市","岩田西"
"5013151","岐阜県","岐阜市","岩滝東"
"5013152","岐阜県","岐阜市","岩滝西"
"5013155","岐阜県","岐阜市","岩田坂"
"5008225","岐阜県","岐阜市","岩地"
"5011102","岐阜県","岐阜市","岩利"
"5008033","岐阜県","岐阜市","魚屋町"
"5020837","岐阜県","岐阜市","鵜川町"
"5008052","岐阜県","岐阜市","鶯谷"
"5008053","岐阜県","岐阜市","鶯谷町"
"5008368","岐阜県","岐阜市","宇佐"
"5008366","岐阜県","岐阜市","宇佐東町"
"5008367","岐阜県","岐阜市","宇佐南"
"5020802","岐阜県","岐阜市","打越"
"5008041","岐阜県","岐阜市","靱屋町"
"5008818","岐阜県","岐阜市","梅ケ枝町"
"5008815","岐阜県","岐阜市","梅河町"
"5008371","岐阜県","岐阜市","梅園町"
